id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q772727,Governor of Montserrat,Q145,,,,1971,,,,Governor of Montserrat
Q3245464,Premier of Montserrat,Q13353,Q13353,,,1960-01,,,,Premier of Montserrat
Q109849838,"Minister of Agriculture, Lands, Housing & Environment",Q13353,Q13353,,,,,,,
Q109849942,"Minister of Communications, Works, Labour & Energy",Q13353,Q13353,,,,,,,
Q109849930,Minister of Education,Q13353,Q13353,,,,,,,
Q109849932,Minister of Finance,Q13353,Q13353,,,,,,,
Q109849926,Minister of Health,Q13353,Q13353,,,,,,,
Q6597939,Speaker of the Legislative Assembly of Montserrat,Q145,,,,,,,,Speaker of the Legislative Assembly of Montserrat
